date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:12	413418/413418	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:51:08%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/2.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/2.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:16	110738/110738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:50:42%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/7.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/7.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:17	27870/27870	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:54:24%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/8s.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/8s.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:20	22371/22371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:54:36%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/9s.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/9s.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:24	22168/22168	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:54:48%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/10s.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/10s.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:41	353908/353908	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:50:48%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/6.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/6.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:45	17790/17790	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:55:16%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/12s.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/12s.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:48	15930/15930	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:55:02%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/11s.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/11s.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:50	31564/31564	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2019%20Dec%202015%2015:18:40%20GMT	http://webapplayers.com/inspinia_admin-v2.5/js/plugins/blueimp/jquery.blueimp-gallery.min.js	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/js/plugins/blueimp/jquery.blueimp-gallery.min.js	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:08:56	200901/200901	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:50:08%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/12.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/12.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:09:20	454583/454583	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:50:38%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/8.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/8.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:09:28	449061/449061	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2017:50:22%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/gallery/10.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/gallery/10.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/basic_gallery.html)
23:09:30	23739/23739	---M-Z	200	added ('OK')	text/css	date:Sat,%2019%20Dec%202015%2015:19:30%20GMT	http://webapplayers.com/inspinia_admin-v2.5/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/font-awesome/css/font-awesome.min.css	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:09:43	74064/74064	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202014%2009:42:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/laptop.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/laptop.png	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:14	521275/521275	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20May%202014%2010:17:22%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/p_big3.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/p_big3.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/carousel.html)
23:10:26	560839/560839	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20May%202014%2010:17:34%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/p_big1.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/p_big1.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/carousel.html)
23:10:27	74039/74039	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202014%2012:58:34%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/dashboard.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/dashboard.png	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:28	4025/4025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Nov%202014%2014:58:22%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/avatar3.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/avatar3.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:28	4407/4407	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Nov%202014%2014:59:54%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/avatar1.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/avatar1.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:29	4336/4336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Nov%202014%2014:59:50%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/avatar2.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/avatar2.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:30	7083/7083	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2019%20Dec%202015%2015:18:40%20GMT	http://webapplayers.com/inspinia_admin-v2.5/js/plugins/wow/wow.min.js	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/js/plugins/wow/wow.min.js	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:31	451228/451228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20May%202014%2010:17:44%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/p_big2.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/p_big2.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/carousel.html)
23:10:33	14785/14785	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202014%2016:04:08%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/angular_logo.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/angular_logo.png	(from http://webapplayers.com/inspinia_admin-v2.5/package.html)
23:10:34	3194/3194	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2021:45:56%20GMT	http://webapplayers.com/inspinia_admin-v2.5/Angular/	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/Angular/index.html	(from http://webapplayers.com/inspinia_admin-v2.5/package.html)
23:10:35	24068/24068	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Dec%202014%2009:50:24%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/mvc_logo.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/mvc_logo.png	(from http://webapplayers.com/inspinia_admin-v2.5/package.html)
23:10:38	8562/8562	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Dec%202014%2012:54:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/html_logo.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/html_logo.png	(from http://webapplayers.com/inspinia_admin-v2.5/package.html)
23:10:38	10920/10920	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jun%202015%2012:55:16%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/meteor_logo.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/meteor_logo.png	(from http://webapplayers.com/inspinia_admin-v2.5/package.html)
23:10:40	5064/5064	---M--	200	added ('OK')	image/png	date:Fri,%2002%20May%202014%2009:54:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/iCheck/green.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/iCheck/green.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/iCheck/custom.css)
23:10:41	7708/7708	---M--	200	added ('OK')	image/png	date:Fri,%2002%20May%202014%2009:54:12%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/iCheck/green@2x.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/iCheck/green@2x.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/iCheck/custom.css)
23:10:42	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Sep%202013%2007:30:10%20GMT	http://webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/images/ie-spacer.gif	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/images/ie-spacer.gif	(from http://webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/jquery.gritter.css)
23:10:44	5537/5537	---M--	200	added ('OK')	image/png	date:Tue,%2020%20May%202014%2000:29:24%20GMT	http://webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/images/gritter.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/images/gritter.png	(from http://webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/jquery.gritter.css)
23:10:45	5545/5545	---M--	200	added ('OK')	image/png	date:Tue,%2020%20May%202014%2000:29:18%20GMT	http://webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/images/gritter-light.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/images/gritter-light.png	(from http://webapplayers.com/inspinia_admin-v2.5/js/plugins/gritter/jquery.gritter.css)
23:10:46	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202016%2017:40:35%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.eot	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/summernote/summernote-bs3.css)
23:10:46	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202016%2017:40:36%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regulard41d.eot	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/summernote/summernote-bs3.css)
23:10:47	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202016%2017:40:36%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.woff	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/summernote/summernote-bs3.css)
23:10:47	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202016%2017:40:37%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.ttf	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/summernote/summernote-bs3.css)
23:10:48	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202016%2017:40:37%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/fonts/glyphicons-halflings-regular.svg	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/summernote/summernote-bs3.css)
23:10:48	4583/4583	---M-Z	200	added ('OK')	text/css	date:Sun,%2020%20Dec%202015%2009:48:54%20GMT	http://webapplayers.com/inspinia_admin-v2.5/email_templates/styles.css	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/email_templates/styles.css	(from http://webapplayers.com/inspinia_admin-v2.5/email_templates/action.html)
23:10:50	84889/84889	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Feb%202015%2019:11:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/rails_logo.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/rails_logo.png	(from http://webapplayers.com/inspinia_admin-v2.5/package.html)
23:10:51	646/646	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Feb%202014%2021:59:48%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/chosen/chosen-sprite.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/chosen/chosen-sprite.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/chosen/chosen.css)
23:10:52	872/872	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Feb%202014%2021:59:48%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/chosen/chosen-sprite@2x.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/chosen/chosen-sprite@2x.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/chosen/chosen.css)
23:10:54	8817/8817	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Dec%202014%2003:46:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/saturation.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/saturation.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/colorpicker/bootstrap-colorpicker.min.css)
23:10:54	35118/35118	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2014:14:46%20GMT	http://webapplayers.com/inspinia_admin-v2.5/email_templates/img/header.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/email_templates/img/header.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/email_templates/action.html)
23:10:55	2972/2972	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Dec%202014%2003:46:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/hue.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/hue.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/colorpicker/bootstrap-colorpicker.min.css)
23:10:55	3271/3271	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Dec%202014%2003:46:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/alpha.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/alpha.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/colorpicker/bootstrap-colorpicker.min.css)
23:10:55	2837/2837	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Dec%202014%2003:46:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/hue-horizontal.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/hue-horizontal.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/colorpicker/bootstrap-colorpicker.min.css)
23:10:56	205039/205039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Nov%202014%2015:54:20%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/iphone.jpg	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/iphone.jpg	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:10:56	3635/3635	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Dec%202014%2003:46:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/alpha-horizontal.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/bootstrap-colorpicker/alpha-horizontal.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/colorpicker/bootstrap-colorpicker.min.css)
23:10:57	3376/3376	---M--	200	added ('OK')	image/png	date:Fri,%2002%20May%202014%2013:38:14%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/sprite-skin-flat.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/sprite-skin-flat.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css)
23:10:58	10208/10208	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202014%2021:56:38%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/spritemap.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/spritemap.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/dropzone/dropzone.css)
23:10:58	1738/1738	---M--	200	added ('OK')	image/gif	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/animated-overlay.gif	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/animated-overlay.gif	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:10:58	208/208	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_flat_75_ffffff_40x100.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:10:59	280/280	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:10:59	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:10:59	542966/542966	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202014%2013:44:20%20GMT	http://webapplayers.com/inspinia_admin-v2.5/img/landing/perspective.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/img/landing/perspective.png	(from http://webapplayers.com/inspinia_admin-v2.5/landing.html)
23:11:00	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_75_dadada_1x400.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:00	35675/35675	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202014%2021:56:38%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/images/spritemap@2x.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/images/spritemap@2x.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/dropzone/dropzone.css)
23:11:00	207/207	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_65_ffffff_1x400.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:00	335/335	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:01	332/332	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:01	6922/6922	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_222222_256x240.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:01	6999/6999	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_888888_256x240.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:02	6992/6992	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_454545_256x240.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:02	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_2e83ff_256x240.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:02	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-icons_cd0a0a_256x240.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:03	212/212	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2023:26:00%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/jQueryUI/jquery-ui.css)
23:11:03	4824/4824	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Apr%202015%2004:55:26%20GMT	http://webapplayers.com/inspinia_admin-v2.5/css/plugins/footable/fonts/footable.eot	C:/My%20Web%20Sites/MyLDRP/webapplayers.com/inspinia_admin-v2.5/css/plugins/footable/fonts/footable.eot	(from http://webapplayers.com/inspinia_admin-v2.5/css/plugins/footable/footable.core.css)
